Single Threaded,,,Multi-Threaded,,,
Number,Time to complete (ms),,Number,Time to complete (ms),,
13621,3.8503,,13621,1.0249,,3.756756757
13622,1.7135,,13622,1.1077,,1.54689898
13623,2.2229,,13623,1.0312,,2.15564391
13624,5.6029,,13624,2.0385,,2.748540594
13625,1.1852,,13625,0.5525,,2.145158371
13626,2.5253,,13626,0.5724,,4.411774983
13627,0.9921,,13627,0.57,,1.740526316
13628,1.1586,,13628,0.5265,,2.200569801
13629,2.9839,,13629,2.2541,,1.323765583
13630,6.4812,,13630,1.0825,,5.987251732
13631,7.2649,,13631,1.1331,,6.411525902
13632,1.2826,,13632,0.5516,,2.325235678
13633,0.705,,13633,0.6061,,1.163174394
13634,3.138,,13634,1.1654,,2.692637721
13635,0.9903,,13635,0.7947,,1.246130615
13636,3.4916,,13636,1.0443,,3.343483673
13637,3.9882,,13637,2.1229,,1.878656555
13638,0.7016,,13638,0.5987,,1.17187239
13639,6.1715,,13639,1.2935,,4.77116351
13640,3.517,,13640,0.9974,,3.526168037
13641,0.6342,,13641,0.5821,,1.089503522
13642,2.8589,,13642,1.1824,,2.41787889
13643,3.8489,,13643,1.6747,,2.298262375
13644,0.8661,,13644,0.5276,,1.641584534
13645,1.5445,,13645,0.6291,,2.45509458
13646,0.8511,,13646,0.5827,,1.460614381
13647,1.2502,,13647,0.5647,,2.213918895
13648,3.279,,13648,0.5856,,5.599385246
13649,1.1757,,13649,0.6084,,1.932445759
13650,1.8527,,13650,1.1009,,1.682895813
13651,4.3345,,13651,1.5468,,2.802236876
13652,0.7649,,13652,0.5766,,1.326569546
13653,7.5537,,13653,0.9633,,7.841482404
13654,0.5789,,13654,0.5525,,1.047782805
13655,0.8038,,13655,0.5684,,1.414144968
13656,0.8344,,13656,0.5349,,1.559917742
13657,1.3334,,13657,1.2124,,1.099802046
13658,0.7892,,13658,0.6173,,1.27847076
13659,5.069,,13659,1.2907,,3.927326257
13660,2.2035,,13660,0.5964,,3.694668008
13661,6.4747,,13661,1.5995,,4.047952485
13662,3.941,,13662,1.2817,,3.074822501
13663,7.6276,,13663,1.9218,,3.968987408
13664,2.4958,,13664,1.6277,,1.533329238
13665,2.1613,,13665,0.6292,,3.434996821
13666,3.3048,,13666,0.5557,,5.947093756
13667,2.5635,,13667,1.0759,,2.382656381
13668,2.306,,13668,1.1044,,2.08801159
13669,3.411,,13669,0.6467,,5.274470388
13670,0.9083,,13670,0.6212,,1.462169994
13671,1.4617,,13671,0.9729,,1.502415459
13672,2.0588,,13672,0.5623,,3.661390717
13673,7.4399,,13673,1.6942,,4.391394168
13674,4.3453,,13674,1.8066,,2.405236356
13675,4.8013,,13675,0.5636,,8.518985096
13676,5.3481,,13676,1.7302,,3.091029939
13677,2.5568,,13677,1.1368,,2.249120338
13678,2.7802,,13678,1.0552,,2.634761183
13679,5.1641,,13679,0.5484,,9.416666667
13680,2.4386,,13680,0.5435,,4.486844526
13681,1.1353,,13681,0.6264,,1.812420179
13682,0.9929,,13682,0.5774,,1.719605126
13683,1.0521,,13683,0.8859,,1.187605825
13684,1.3764,,13684,1.053,,1.307122507
13685,4.152,,13685,1.1449,,3.6265176
13686,0.8275,,13686,0.5835,,1.418166238
13687,1.0916,,13687,0.5754,,1.89711505
13688,2.5257,,13688,1.3067,,1.932884365
13689,1.637,,13689,1.0392,,1.575250192
13690,2.3124,,13690,0.9302,,2.485917007
13691,5.3481,,13691,0.5854,,9.135804578
13692,1.4272,,13692,1.0055,,1.419393337
13693,0.9876,,13693,0.5547,,1.78042185
13694,1.9651,,13694,1.2318,,1.59530768
13695,6.628,,13695,1.0088,,6.570182395
13696,2.2189,,13696,0.5549,,3.998738511
13697,1.4809,,13697,0.563,,2.630373002
13698,4.2705,,13698,0.5821,,7.336368322
13699,6.5924,,13699,1.5715,,4.194972956
13700,6.7899,,13700,0.6646,,10.21652122
13701,3.3914,,13701,0.5471,,6.198866752
13702,6.081,,13702,1.0663,,5.702897871
13703,7.718,,13703,1.0737,,7.188227624
13704,3.4573,,13704,0.5528,,6.254160637
13705,3.6317,,13705,0.586,,6.197440273
13706,8.7613,,13706,1.6021,,5.468634917
13707,5.1233,,13707,0.5703,,8.983517447
13708,1.9706,,13708,2.3488,,0.838981608
13709,10.8138,,13709,0.6001,,18.01999667
13710,2.5263,,13710,1.0257,,2.463000877
13711,1.2755,,13711,0.5601,,2.277271916
13712,4.2523,,13712,0.6416,,6.627649626
13713,2.9592,,13713,0.9941,,2.976762901
13714,2.125,,13714,0.6182,,3.4373989
13715,4.4554,,13715,1.2922,,3.447918279
13716,0.9719,,13716,0.552,,1.760688406
13717,8.5575,,13717,1.6957,,5.04658843
13718,6.7076,,13718,1.5888,,4.221802618
13719,4.3987,,13719,1.5988,,2.751250938
13720,2.3749,,13720,4.0263,,0.589846758
13721,5.8346,,13721,0.5705,,10.22716915
13722,5.2082,,13722,0.5892,,8.839443313
13723,2.9642,,13723,0.5581,,5.311234546
13724,2.9846,,13724,1.1342,,2.631458297
13725,0.774,,13725,0.6809,,1.136730797
13726,1.4246,,13726,0.6205,,2.295890411
13727,5.4131,,13727,1.614,,3.353841388
13728,4.469,,13728,1.1389,,3.923961717
13729,4.729,,13729,0.5762,,8.207219715
13730,3.1869,,13730,0.5464,,5.832540264
13731,5.0867,,13731,1.1449,,4.442920779
13732,3.4016,,13732,0.5579,,6.097150027
13733,9.5802,,13733,1.7481,,5.480350094
13734,6.001,,13734,1.1533,,5.203329576
13735,10.4686,,13735,1.0395,,10.07080327
13736,18.0965,,13736,1.0577,,17.10929375
13737,12.6194,,13737,1.1923,,10.58408119
13738,7.3592,,13738,0.519,,14.17957611
13739,8.9645,,13739,1.2181,,7.359412199
13740,5.087,,13740,0.6317,,8.052873199
13741,2.5476,,13741,1.0255,,2.484251585
13742,3.7688,,13742,0.5659,,6.659833893
13743,1.1932,,13743,0.5808,,2.054407713
13744,1.2392,,13744,0.5757,,2.152509988
13745,1.2406,,13745,0.5743,,2.16019502
13746,5.0623,,13746,1.2124,,4.175437149
13747,8.6859,,13747,1.0077,,8.619529622
13748,5.2192,,13748,1.1457,,4.555468273
13749,5.162,,13749,0.5565,,9.275831087
13750,4.1734,,13750,0.5862,,7.11941317
13751,4.3631,,13751,0.5545,,7.868530207
13752,4.4584,,13752,0.5183,,8.601967972
13753,3.0233,,13753,1.1925,,2.535262055
13754,9.0865,,13754,2.2029,,4.124790049
13755,16.0512,,13755,1.3297,,12.07129428
13756,1.6262,,13756,1.0824,,1.502402069
13757,6.0417,,13757,0.6059,,9.971447434
13758,3.8671,,13758,0.5528,,6.995477569
13759,5.0168,,13759,0.5632,,8.907670455
13760,19.2752,,13760,0.5213,,36.97525417
13761,5.8713,,13761,1.0949,,5.362407526
13762,20.353,,13762,1.0676,,19.06425628
13763,1.5465,,13763,0.578,,2.675605536
13764,6.8493,,13764,1.1617,,5.895928381
13765,3.6987,,13765,0.7175,,5.154982578
13766,4.9322,,13766,0.5658,,8.717214563
13767,26.2739,,13767,1.0905,,24.09344337
13768,34.0829,,13768,0.5295,,64.3680831
13769,45.2879,,13769,1.3022,,34.77799109
13770,13.1784,,13770,0.57,,23.12
13771,10.5016,,13771,1.1411,,9.203049689
13772,94.8989,,13772,1.3586,,69.85050788
13773,36.8501,,13773,0.5736,,64.24354951
13774,14.0854,,13774,1.1184,,12.59424177
13775,20.0382,,13775,1.1093,,18.06382403
13776,5.4794,,13776,1.1324,,4.838749558
13777,2.0391,,13777,1.1457,,1.779785284
13778,2.3452,,13778,0.5482,,4.27800073
13779,3.0829,,13779,0.5335,,5.778631678
13780,2.0353,,13780,1.0531,,1.93267496
13781,0.8834,,13781,0.796,,1.109798995
13782,8.368,,13782,0.5714,,14.64473224
13783,9.6286,,13783,2.8566,,3.370650424
13784,1.3441,,13784,0.6729,,1.997473622
13785,3.3681,,13785,0.5509,,6.113813759
13786,2.2501,,13786,1.1438,,1.967214548
13787,11.0231,,13787,1.6363,,6.736600868
13788,27.7844,,13788,0.7624,,36.44333683
13789,9.008,,13789,0.6289,,14.32342185
13790,4.7331,,13790,2.1142,,2.238719137
13791,0.8102,,13791,0.562,,1.441637011
13792,7.2837,,13792,0.6058,,12.02327501
13793,8.7175,,13793,2.7713,,3.145635622
13794,4.0167,,13794,1.5758,,2.548990989
13795,21.8044,,13795,1.6504,,13.21158507
13796,2.1541,,13796,0.5486,,3.926540284
13797,3.6347,,13797,0.9867,,3.683693118
13798,6.6647,,13798,0.5505,,12.10663034
13799,8.5296,,13799,0.5487,,15.54510662
13800,6.9797,,13800,0.5509,,12.66963151
13801,1.7193,,13801,1.0994,,1.563853011
13802,2.2289,,13802,0.9874,,2.257342516
13803,2.5716,,13803,1.784,,1.441479821
13804,3.4858,,13804,1.7583,,1.98248308
13805,2.5056,,13805,1.3148,,1.905689078
13806,2.1438,,13806,1.0811,,1.982980298
13807,1.5421,,13807,0.5741,,2.686117401
13808,1.5637,,13808,0.5767,,2.711461765
13809,0.5369,,13809,0.6208,,0.864851804
13810,0.8519,,13810,0.5926,,1.43756328
13811,2.2112,,13811,1.0458,,2.114362211
13812,1.1017,,13812,0.5727,,1.923694779
13813,2.6116,,13813,1.8749,,1.392927623
13814,0.5881,,13814,0.583,,1.008747856
13815,1.1652,,13815,0.6597,,1.76625739
13816,2.8034,,13816,1.0633,,2.636508981
13817,3.0271,,13817,1.2127,,2.496165581
13818,4.1091,,13818,1.5717,,2.614430235
13819,2.2824,,13819,1.2005,,1.90120783
13820,0.9348,,13820,0.6183,,1.511887433
13821,2.0107,,13821,1.2527,,1.605092999
13822,1.3128,,13822,0.5677,,2.312488991
13823,3.4506,,13823,1.1743,,2.938431406
13824,0.0209,,13824,0.0122,,1.713114754
13825,4.1907,,13825,1.8279,,2.292630888
13826,3.5083,,13826,1.6372,,2.142865869
13827,3.6187,,13827,1.1349,,3.188562869
13828,0.7127,,13828,0.5238,,1.36063383
13829,5.8666,,13829,0.5312,,11.0440512
13830,1.765,,13830,0.5833,,3.025887194
13831,6.219,,13831,0.572,,10.87237762
13832,3.0155,,13832,1.7031,,1.770594798
13833,5.4177,,13833,1.1256,,4.813166311
13834,3.3502,,13834,0.5673,,5.905517363
13835,4.2725,,13835,0.5661,,7.547253135
13836,6.6582,,13836,0.5744,,11.59157382
13837,2.8844,,13837,1.0236,,2.817897616
13838,4.2968,,13838,1.5712,,2.734725051
13839,1.7006,,13839,1.1394,,1.492539933
13840,1.7128,,13840,0.5562,,3.079467817
13841,2.7291,,13841,0.5635,,4.843123336
13842,3.3829,,13842,0.5888,,5.745414402
13843,7.4073,,13843,1.0226,,7.243594758
13844,4.346,,13844,0.5867,,7.407533663
13845,10.7263,,13845,1.1834,,9.063968227
13846,8.3798,,13846,1.1763,,7.12386296
13847,10.1346,,13847,1.7736,,5.714140731
13848,1.7804,,13848,0.6403,,2.780571607
13849,3.6233,,13849,1.2058,,3.004893017
13850,4.9613,,13850,0.5714,,8.682709135
13851,2.5161,,13851,0.5638,,4.462752749
13852,1.4757,,13852,0.5234,,2.819449752
13853,3.5007,,13853,2.3814,,1.470017637
13854,5.1523,,13854,0.5597,,9.205467215
13855,8.1103,,13855,1.1041,,7.345620868
13856,4.6205,,13856,0.5678,,8.137548433
13857,5.238,,13857,1.0088,,5.192307692
13858,4.6098,,13858,1.6863,,2.733677282
13859,1.4069,,13859,1.1079,,1.269879953
13860,2.5293,,13860,1.1328,,2.232786017
13861,4.1233,,13861,1.0063,,4.097485839
13862,2.6789,,13862,1.0547,,2.539963971
13863,0.7772,,13863,0.5578,,1.393330943
13864,0.6647,,13864,0.5417,,1.22706295
13865,2.269,,13865,1.0906,,2.080506143
13866,1.6127,,13866,0.5467,,2.949881105
13867,2.9673,,13867,1.6478,,1.800764656
13868,1.66,,13868,0.5816,,2.854195323
13869,2.147,,13869,1.2449,,1.724636517
13870,1.4779,,13870,1.0176,,1.452338836
13871,3.2226,,13871,1.6225,,1.986194145
13872,1.026,,13872,0.6007,,1.708007325
13873,1.978,,13873,0.5496,,3.598981077
13874,3.1837,,13874,1.6565,,1.921943858
13875,2.2569,,13875,0.576,,3.918229167
13876,1.7044,,13876,0.5578,,3.055575475
13877,1.2089,,13877,0.5657,,2.136998409
13878,0.9026,,13878,0.536,,1.683955224
13879,0.7792,,13879,0.5366,,1.452105852
13880,0.7004,,13880,0.5865,,1.194202899
13881,4.8971,,13881,2.2149,,2.21098018
13882,3.0106,,13882,1.0939,,2.752171131
13883,1.0302,,13883,0.5992,,1.71929239
13884,4.0223,,13884,1.6618,,2.420447707
13885,1.1218,,13885,0.5458,,2.055331623
13886,3.6782,,13886,1.0951,,3.35878002
13887,0.6609,,13887,0.5412,,1.221175166
13888,3.6636,,13888,1.0094,,3.629482861
13889,2.7956,,13889,1.6185,,1.727278344
13890,1.1687,,13890,0.5168,,2.261416409
13891,1.6703,,13891,1.1717,,1.425535547
13892,1.6558,,13892,1.1065,,1.496430185
13893,2.129,,13893,1.1501,,1.851143379
13894,1.4489,,13894,0.6145,,2.357851912
13895,5.3636,,13895,1.4758,,3.634367801
13896,1.4883,,13896,0.6255,,2.379376499
13897,1.8168,,13897,1.0539,,1.723882721
13898,1.2256,,13898,0.6067,,2.020108785
13899,2.1402,,13899,1.0494,,2.039451115
13900,1.3029,,13900,0.9442,,1.379898327
13901,1.9546,,13901,0.6062,,3.2243484
13902,2.7107,,13902,1.0588,,2.560162448
13903,1.196,,13903,0.4674,,2.558836115
13904,1.5923,,13904,1.1234,,1.417393626
13905,0.7188,,13905,0.5968,,1.204423592
13906,2.108,,13906,1.0711,,1.968070208
13907,0.7479,,13907,0.5372,,1.392218913
13908,6.0865,,13908,1.0613,,5.734947706
13909,2.4797,,13909,1.0702,,2.317043543
13910,3.2499,,13910,1.6468,,1.973463687
13911,2.6216,,13911,0.55,,4.766545455
13912,2.8921,,13912,2.0002,,1.445905409
13913,0.6341,,13913,0.5713,,1.109924733
13914,0.8506,,13914,0.6307,,1.348660219
13915,2.1545,,13915,1.632,,1.320159314
13916,2.489,,13916,1.6577,,1.501477951
13917,0.8163,,13917,0.6139,,1.32969539
13918,0.6797,,13918,0.567,,1.198765432
13919,1.8775,,13919,1.0404,,1.804594387
13920,0.6308,,13920,0.623,,1.012520064
13921,0.916,,13921,0.6464,,1.417079208
13922,0.9648,,13922,0.5866,,1.644732356
13923,2.5289,,13923,1.2336,,2.050016213
13924,1.0634,,13924,0.5683,,1.871194791
13925,1.12,,13925,0.561,,1.996434938
13926,3.0797,,13926,1.883,,1.635528412
13927,2.5292,,13927,3.9803,,0.63542949
13928,0.8182,,13928,0.8564,,0.955394675
13929,2.4565,,13929,0.5336,,4.603635682
13930,1.7947,,13930,1.1223,,1.599126793
13931,1.1825,,13931,0.5786,,2.043726236
13932,0.8965,,13932,0.5403,,1.659263372
13933,1.1845,,13933,0.586,,2.021331058
13934,0.8093,,13934,0.6174,,1.310819566
13935,2.441,,13935,0.595,,4.102521008
13936,1.9168,,13936,1.041,,1.841306436
13937,5.3842,,13937,1.3201,,4.078630407
13938,3.4977,,13938,1.8012,,1.941872085
13939,1.7972,,13939,1.0543,,1.704638149
13940,2.3486,,13940,1.1531,,2.036770445
13941,1.6267,,13941,0.5434,,2.993559073
13942,0.7467,,13942,0.5385,,1.386629526
13943,55.3855,,13943,2.1814,,25.38988723
13944,2.4458,,13944,1.1216,,2.180634807
13945,0.7767,,13945,0.6255,,1.241726619
13946,8.8248,,13946,1.7249,,5.116122674
13947,1.0378,,13947,0.7653,,1.356069515
13948,18.2389,,13948,1.2023,,15.17000749
13949,5.447,,13949,1.5563,,3.499967873
13950,10.4779,,13950,0.6083,,17.22488904
13951,8.2298,,13951,1.6106,,5.109772755
13952,12.968,,13952,0.5935,,21.85004212
13953,4.4387,,13953,0.6085,,7.294494659
13954,1.3598,,13954,0.5914,,2.299289821
13955,1.98,,13955,0.5909,,3.350820782
13956,1.205,,13956,0.5161,,2.334818834
13957,2.7646,,13957,1.1299,,2.4467652
13958,2.4041,,13958,1.6746,,1.435626418
13959,5.3379,,13959,1.1003,,4.851313278
13960,0.8596,,13960,0.5827,,1.475201648
13961,1.7127,,13961,1.2208,,1.402932503
13962,3.5609,,13962,1.1252,,3.164681834
13963,1.3911,,13963,2.6193,,0.531096094
13964,2.865,,13964,0.6156,,4.653996101
13965,2.4763,,13965,1.2856,,1.926182327
13966,1.3269,,13966,0.5832,,2.275205761
13967,6.7748,,13967,0.9121,,7.427694332
13968,0.9017,,13968,0.6873,,1.311945293
13969,3.6199,,13969,1.1778,,3.073442011
13970,5.0519,,13970,1.3098,,3.857001069
13971,3.0963,,13971,0.6768,,4.574911348
13972,1.964,,13972,1.7893,,1.097635947
13973,1.4084,,13973,1.2638,,1.114416838
13974,1.6852,,13974,1.2638,,1.333438835
13975,3.1549,,13975,2.1353,,1.477497307
13976,0.9485,,13976,0.6427,,1.475805197
13977,0.8115,,13977,0.6261,,1.296118831
13978,2.0767,,13978,1.571,,1.321896881
13979,6.7872,,13979,3.3042,,2.054112947
13980,0.7987,,13980,0.6889,,1.159384526
13981,2.8447,,13981,2.2558,,1.261060378
13982,0.7997,,13982,0.7056,,1.133361678
13983,1.3813,,13983,1.6432,,0.840615871
13984,1.3377,,13984,1.1378,,1.175689928
13985,0.6785,,13985,0.626,,1.083865815
13986,2.5045,,13986,1.5051,,1.664009036
13987,2.0538,,13987,1.1327,,1.813189724
13988,1.7804,,13988,1.2513,,1.422840246
13989,0.6936,,13989,0.5699,,1.217055624
13990,0.9543,,13990,0.5671,,1.682771998
13991,3.1131,,13991,1.2326,,2.525636865
13992,2.6277,,13992,1.1324,,2.320469799
13993,1.3593,,13993,1.0009,,1.35807773
13994,0.9783,,13994,0.5583,,1.752283718
13995,1.4934,,13995,0.6499,,2.297891983
13996,0.8344,,13996,0.5684,,1.467980296
13997,1.1353,,13997,0.5496,,2.065684134
13998,0.7984,,13998,0.7043,,1.133607838
13999,3.8395,,13999,0.569,,6.747803163
14000,0.8217,,14000,0.5047,,1.628095899
14001,4.1033,,14001,1.1886,,3.452212687
14002,0.7475,,14002,0.5627,,1.328416563
14003,4.6479,,14003,1.8805,,2.471629886
14004,0.948,,14004,0.714,,1.327731092
14005,0.9364,,14005,0.5971,,1.568246525
14006,3.5785,,14006,1.0614,,3.371490484
14007,1.7423,,14007,1.217,,1.431635168
14008,1.285,,14008,1.1522,,1.115257768
14009,1.3629,,14009,0.5816,,2.343363136
14010,2.1453,,14010,1.163,,1.844625967
14011,0.9343,,14011,0.6818,,1.370343209
14012,2.7652,,14012,3.3091,,0.835635067
14013,1.3767,,14013,0.992,,1.387802419
14014,3.038,,14014,1.7404,,1.74557573
14015,2.3926,,14015,0.5845,,4.093413174
14016,0.8006,,14016,0.6029,,1.327915077
14017,2.053,,14017,1.2663,,1.621258785
14018,4.0817,,14018,1.9012,,2.146907216
14019,1.0899,,14019,0.5981,,1.822270523
14020,0.8407,,14020,0.6266,,1.341685286
14021,2.8667,,14021,1.2651,,2.265986879
14022,2.135,,14022,2.098,,1.017635844
14023,5.9719,,14023,2.7119,,2.202109222
14024,0.9316,,14024,0.627,,1.485805423
14025,5.5333,,14025,1.1989,,4.615314038
14026,0.5468,,14026,0.6341,,0.862324554
14027,4.5045,,14027,2.541,,1.772727273
14028,1.8044,,14028,1.4527,,1.242100916
14029,1.7399,,14029,0.7681,,2.265199844
14030,1.6472,,14030,1.3355,,1.233395732
14031,1.306,,14031,0.7556,,1.72842774
14032,1.0675,,14032,0.729,,1.464334705
14033,1.2529,,14033,0.6516,,1.922805402
14034,0.8035,,14034,0.5866,,1.369757927
14035,3.3497,,14035,2.3024,,1.454873176
14036,4.5246,,14036,1.6305,,2.774977001
14037,0.8626,,14037,0.9525,,0.905616798
14038,1.1504,,14038,0.5751,,2.000347766
14039,3.891,,14039,1.3691,,2.842013001
14040,0.815,,14040,0.5517,,1.47725213
14041,2.9389,,14041,2.202,,1.334650318
14042,1.9395,,14042,2.1846,,0.887805548
14043,2.816,,14043,1.8459,,1.525543096
14044,1.4354,,14044,0.5853,,2.452417564
14045,2.4127,,14045,0.5838,,4.132750942
14046,1.1395,,14046,0.6676,,1.706860395
14047,6.0228,,14047,1.0725,,5.615664336
14048,0.9031,,14048,0.5433,,1.662249218
14049,4.1034,,14049,2.361,,1.737992376
14050,1.8072,,14050,0.5318,,3.398270026
14051,0.6045,,14051,0.5413,,1.116755958
14052,0.6223,,14052,0.5871,,1.059955715
14053,1.6214,,14053,1.4797,,1.095762655
14054,0.8093,,14054,0.5718,,1.415355019
14055,0.7253,,14055,0.5852,,1.239405332
14056,2.3164,,14056,1.5822,,1.464037416
14057,2.554,,14057,0.6654,,3.838292756
14058,4.9517,,14058,1.0822,,4.575586768
14059,4.7777,,14059,1.1375,,4.200175824
14060,6.9496,,14060,1.3019,,5.338044397
14061,3.1428,,14061,1.1695,,2.687302266
14062,5.648,,14062,2.0589,,2.743212395
14063,4.0748,,14063,2.1572,,1.888930095
14064,1.4838,,14064,0.5565,,2.666307278
14065,3.1344,,14065,1.2725,,2.463182711
14066,3.9591,,14066,1.1501,,3.442396313
14067,0.925,,14067,0.5261,,1.758220871
14068,1.4248,,14068,0.5472,,2.60380117
14069,1.4917,,14069,1.1324,,1.31729071
14070,8.4633,,14070,1.1102,,7.623221041
14071,4.3032,,14071,0.5681,,7.57472276
14072,26.8025,,14072,0.5657,,47.37935301
14073,2.3857,,14073,0.5604,,4.257137759
14074,4.5614,,14074,1.5851,,2.877673333
14075,5.124,,14075,0.5785,,8.857389801
14076,1.7785,,14076,1.1689,,1.521515955
14077,3.1293,,14077,1.5731,,1.989256881
14078,1.2836,,14078,0.607,,2.114662273
14079,2.8069,,14079,1.0475,,2.679618138
14080,1.5455,,14080,0.5022,,3.07745918
14081,1.3875,,14081,0.5215,,2.660594439
14082,1.8209,,14082,0.5327,,3.418246668
14083,1.2883,,14083,0.552,,2.333876812
14084,12.3258,,14084,1.6108,,7.651974174
14085,1.1642,,14085,0.6219,,1.872005146
14086,1.0162,,14086,0.5524,,1.839608979
14087,0.6333,,14087,0.5546,,1.141904075
14088,1.089,,14088,0.6522,,1.669733211
14089,5.2682,,14089,1.666,,3.162184874
14090,1.0837,,14090,0.5214,,2.078442654
14091,2.0819,,14091,1.0807,,1.926436569
14092,2.8567,,14092,2.0637,,1.384261278
14093,2.4936,,14093,1.1652,,2.140061792
14094,0.8844,,14094,0.5744,,1.539693593
14095,1.0481,,14095,1.3321,,0.786802793
14096,2.5429,,14096,0.5659,,4.493550097
14097,2.0505,,14097,1.1335,,1.808998677
14098,5.5218,,14098,1.0709,,5.156223737
14099,2.655,,14099,1.0912,,2.433101173
14100,3.4862,,14100,0.5379,,6.481130322
14101,1.3676,,14101,1.8551,,0.737210932
14102,2.2906,,14102,1.1689,,1.959620156
14103,0.6598,,14103,0.5867,,1.124595193
14104,2.8351,,14104,1.189,,2.384440706
14105,1.8113,,14105,1.0222,,1.771962434
14106,0.9341,,14106,0.5242,,1.781953453
14107,1.4556,,14107,0.5503,,2.645102671
14108,2.0609,,14108,0.5534,,3.724069389
14109,1.1532,,14109,0.5833,,1.977027259
14110,2.3733,,14110,1.2879,,1.842767296
14111,2.8148,,14111,1.0859,,2.592135556
14112,2.3791,,14112,1.0326,,2.303989928
14113,1.5826,,14113,1.1219,,1.41064266
14114,1.6237,,14114,3.6592,,0.44373087
14115,0.8752,,14115,0.5661,,1.546016605
14116,0.7802,,14116,0.5973,,1.306211284
14117,4.1784,,14117,2.9145,,1.43365929
14118,1.3854,,14118,2.0675,,0.670084643
14119,2.8265,,14119,1.1955,,2.364282727
14120,2.964,,14120,0.5286,,5.607264472
14121,0.97,,14121,0.6012,,1.613439787
14122,1.9181,,14122,2.0966,,0.914862158
14123,1.9146,,14123,1.0511,,1.821520312
14124,1.8524,,14124,1.0068,,1.839888756
14125,1.7588,,14125,1.2759,,1.378477937
14126,2.2273,,14126,1.3227,,1.683904135
14127,2.3609,,14127,1.0469,,2.255134206
14128,1.3406,,14128,0.5378,,2.492748234
14129,1.8656,,14129,1.1487,,1.624096805
14130,1.245,,14130,0.5668,,2.19654199
14131,2.0909,,14131,1.1574,,1.806549162
14132,0.8196,,14132,0.5661,,1.447800742
14133,1.2691,,14133,1.1176,,1.135558339
14134,2.7057,,14134,1.1034,,2.452147906
14135,1.7108,,14135,1.2544,,1.363839286
14136,1.5172,,14136,1.0094,,1.503071131
14137,4.3578,,14137,1.5671,,2.780805309
14138,0.6523,,14138,0.5523,,1.181061018
14139,0.7638,,14139,0.5287,,1.444675619
14140,3.0224,,14140,1.0464,,2.888379205
14141,2.682,,14141,1.0423,,2.573155521
14142,0.7355,,14142,0.5523,,1.331703784
14143,1.1926,,14143,0.5551,,2.148441722
14144,3.1257,,14144,0.9884,,3.16238365
14145,2.2897,,14145,0.9744,,2.349856322
14146,1.6656,,14146,1.1411,,1.459644203
14147,6.2688,,14147,1.6245,,3.858910434
14148,2.0883,,14148,0.5646,,3.698724761
14149,0.8608,,14149,0.5259,,1.636813082
14150,1.0944,,14150,0.5239,,2.088948273
14151,1.4641,,14151,1.126,,1.30026643
14152,3.1449,,14152,1.0952,,2.871530314
14153,2.0023,,14153,0.5685,,3.522075638
14154,1.5832,,14154,1.1461,,1.381380333
14155,2.8904,,14155,0.9935,,2.909310518
14156,1.0631,,14156,0.7469,,1.423349846
14157,3.9323,,14157,1.597,,2.462304321
14158,2.1929,,14158,0.6153,,3.563952543
14159,0.7907,,14159,0.5587,,1.415249687
14160,0.8173,,14160,0.5644,,1.448086464
14161,3.6516,,14161,1.0932,,3.340285401
14162,1.5168,,14162,1.2144,,1.249011858
14163,0.9337,,14163,0.5553,,1.681433459
14164,2.2148,,14164,0.5906,,3.75008466
14165,1.5467,,14165,0.5898,,2.622414378
14166,2.2488,,14166,0.5339,,4.212024724
14167,1.8247,,14167,1.121,,1.627743087
14168,2.2778,,14168,1.0684,,2.131973044
